Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, MIN, AL, 46, 138, 129, 16, 27, 7, 1, 2, 6, 6, 44, 2, 2, 1, .209, .250, .326, .576, 42, 54, 2, 0, .301, 10, 1, 12, 513, 3.717, .319, .014, .136, .116, .116, 0
2016, MIN, AL, 92, 331, 298, 44, 67, 19, 6, 10, 38, 23, 118, 10, 2, 3, .225, .284, .430, .714, 128, 140, 4, 3, .329, 35, 2, 44, 1305, 3.943, .356, .030, .195, .205, .205, 0
2017, MIN, AL, 140, 511, 462, 69, 117, 14, 6, 16, 51, 38, 150, 29, 1, 4, .253, .314, .413, .728, 191, 191, 5, 2, .339, 36, 1, 55, 1991, 3.896, .294, .031, .253, .160, .160, 1
2018, MIN, AL, 28, 94, 90, 8, 14, 4, 0, 0, 4, 3, 28, 5, 0, 0, .156, .183, .200, .383, 18, 44, 1, 0, .226, 4, 1, 11, 355, 3.777, .298, .000, .107, .044, .044, 0
2019, MIN, AL, 87, 295, 271, 48, 71, 30, 4, 10, 46, 19, 68, 14, 3, 2, .262, .314, .513, .827, 139, 126, 2, 1, .314, 44, 3, 45, 1031, 3.495, .231, .034, .279, .251, .251, 0
2020, MIN, AL, 28, 91, 88, 12, 22, 2, 0, 7, 17, 1, 23, 1, 1, 0, .250, .253, .511, .764, 45, 37, 0, 2, .250, 9, 2, 12, 279, 3.066, .253, .077, .043, .261, .261, 1
6 Seasons, 420, 1459, 1337, 196, 317, 76, 17, 44, 160, 90, 431, 61, 9, 10, .237, .289, .418, .707, 1459, 559, 592, 14, 8, .314, 137, 10, 179, 5473, 3.751, .295, .030, .209, .181, .181, 2
