Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2013, SF, NL, 9, 20, 18, 3, 4, 1, 0, 1, 3, 1, 5, 0, 0, 0, .222, .263, .444, .708, 20, 8, 6, 1, 0, .250, 2, 1, 4, 77, 3.850, .250, .050, .200, .222, .222, 0
2014, SF, NL, 53, 106, 97, 10, 23, 6, 0, 0, 5, 5, 22, 1, 1, 1, .237, .279, .299, .578, 106, 29, 40, 2, 1, .303, 6, 2, 12, 393, 3.708, .208, .000, .227, .062, .062, 0
2015, SF, NL, 52, 134, 113, 11, 21, 7, 1, 0, 11, 15, 20, 3, 2, 4, .186, .303, .265, .569, 134, 30, 44, 2, 0, .226, 8, 2, 10, 507, 3.784, .149, .000, .750, .080, .080, 0
2016, SF, NL, 40, 71, 63, 3, 16, 2, 0, 2, 7, 2, 13, 0, 1, 2, .254, .299, .381, .679, 71, 24, 28, 4, 0, .292, 4, 0, 7, 256, 3.606, .183, .028, .154, .127, .127, 0
2017, MIN, AL, 70, 186, 162, 30, 43, 9, 2, 2, 24, 16, 25, 8, 1, 1, .265, .324, .383, .707, 186, 62, 66, 1, 6, .291, 13, 0, 27, 718, 3.860, .134, .011, .640, .117, .117, 0
2018, MIN, AL, 114, 366, 335, 42, 84, 23, 1, 6, 39, 24, 82, 5, 1, 1, .251, .301, .379, .680, 366, 127, 139, 4, 2, .313, 30, 4, 46, 1414, 3.863, .224, .016, .293, .128, .128, 0
2019, MIN, AL, 83, 236, 202, 34, 55, 8, 3, 5, 22, 20, 40, 0, 2, 6, .272, .349, .416, .765, 236, 84, 79, 2, 4, .311, 16, 2, 32, 870, 3.686, .169, .021, .500, .144, .144, 0
2020, MIN, AL, 34, 76, 69, 8, 12, 4, 0, 0, 2, 7, 15, 1, 0, 0, .174, .250, .232, .482, 76, 16, 42, 0, 0, .222, 4, 2, 10, 304, 4.000, .197, .000, .467, .058, .058, 0
8 Seasons, 455, 1195, 1059, 141, 258, 60, 7, 16, 113, 90, 222, 18, 8, 15, .244, .308, .359, .667, 1195, 380, 444, 16, 13, .290, 83, 13, 148, 4539, 3.798, .186, .013, .405, .115, .115, 0
