Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, MIN, AL, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 1, 0, 0, 0, 0, .000, 0, 0, 0, 1, 1.000, .000, .000, .---, .000, .000, 0
1 Season, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 1, 0, 0, 0, 0, .000, 0, 0, 0, 1, 1.000, .000, .000, .---, .000, .000, 0
