2018, MIN, AL, 29, 97, 93, 9, 33, 4, 1, 3, 21, 2, 3, 0, 0, 1, .355, .371, .516, .887, 97, 48, 51, 0, 1, .341, 8, 4, 24, 299, 3.082, .031, .031, .667, .161, .161, 1, 
2019, MIN, AL, 58, 204, 190, 28, 51, 9, 0, 4, 21, 5, 8, 0, 0, 5, .268, .299, .379, .678, 204, 72, 75, 0, 4, .258, 13, 6, 29, 593, 2.907, .039, .020, .625, .111, .111, 0, 
2020, MIN, AL, 3, 4, 4, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, .250, .250, .250, .500, 4, 1, 6, 0, 0, .250, 0, 0, 0, 13, 3.250, .000, .000, .---, .000, .000, 0, 
3 Seasons, 90, 305, 287, 38, 85, 13, 1, 7, 44, 7, 11, 0, 0, 6, .296, .321, .422, .743, 305, 121, 132, 0, 5, .285, 21, 10, 53, 905, 2.967, .036, .023, .636, .125, .125, 1, 
