Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, MIN, AL, 91, 309, 283, 54, 75, 16, 2, 13, 45, 18, 102, 2, 1, 3, .265, .313, .473, .786, 134, 120, 2, 3, .363, 31, 2, 41, 1246, 4.032, .330, .042, .176, .208, .208, 0
2019, MIN, AL, 72, 228, 198, 28, 51, 11, 2, 8, 25, 21, 71, 0, 0, 8, .258, .351, .455, .805, 90, 89, 0, 1, .358, 21, 5, 30, 922, 4.044, .311, .035, .296, .197, .197, 0
2020, MIN, AL, 30, 97, 90, 10, 20, 2, 1, 2, 12, 3, 35, 0, 0, 4, .222, .278, .333, .612, 30, 38, 0, 0, .340, 5, 0, 6, 388, 4.000, .361, .021, .086, .111, .111, 0
3 Seasons, 192, 631, 568, 91, 145, 28, 5, 23, 82, 42, 207, 2, 1, 15, .255, .321, .444, .765, 631, 252, 245, 2, 4, .357, 56, 7, 77, 2543, 4.030, .328, .036, .203, .188, .188, 0
