Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, MIN, AL, 26, 69, 56, 10, 11, 2, 1, 2, 5, 11, 9, 0, 1, 2, .196, .348, .375, .723, 69, 21, 26, 0, 0, .200, 5, 0, 11, 257, 3.725, .130, .029, 1.222, .179, .179, 0
2020, MIN, AL, 11, 28, 27, 1, 7, 2, 0, 0, 1, 1, 8, 1, 1, 0, .259, .286, .333, .619, 28, 9, 12, 0, 0, .368, 2, 0, 1, 127, 4.536, .286, .000, .125, .074, .074, 0
2 Seasons, 37, 97, 83, 11, 18, 4, 1, 2, 6, 12, 17, 1, 2, 2, .217, .330, .361, .691, 97, 30, 38, 0, 0, .250, 7, 0, 12, 384, 3.959, .175, .021, .706, .145, .145, 0
