Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2013, STL, NL, 32, 62, 59, 6, 9, 1, 0, 0, 0, 3, 12, 3, 0, 0, .153, .194, .169, .363, 10, 26, 0, 0, .191, 1, 2, 7, 237, 3.823, .194, .000, .250, .017, .017, 0
2014, STL, NL, 113, 433, 402, 52, 100, 14, 3, 12, 42, 21, 71, 20, 4, 4, .249, .292, .388, .680, 156, 173, 5, 1, .275, 29, 12, 78, 1630, 3.764, .164, .028, .296, .139, .139, 1
2015, STL, NL, 150, 613, 557, 71, 146, 28, 4, 11, 61, 36, 95, 15, 8, 15, .262, .321, .386, .707, 215, 213, 0, 5, .296, 43, 10, 83, 2282, 3.723, .155, .018, .379, .124, .124, 1
2016, STL, NL, 121, 361, 313, 39, 75, 7, 7, 5, 23, 34, 52, 7, 0, 9, .240, .327, .355, .682, 111, 145, 0, 5, .268, 19, 3, 51, 1370, 3.795, .144, .014, .654, .115, .115, 0
2017, STL, NL, 108, 411, 354, 55, 101, 27, 3, 4, 42, 41, 60, 8, 2, 12, .285, .376, .412, .788, 146, 147, 1, 3, .331, 34, 4, 67, 1504, 3.659, .146, .010, .683, .127, .127, 0
2018, STL, NL, 127, 407, 353, 41, 88, 18, 2, 9, 38, 31, 60, 6, 5, 14, .249, .332, .388, .720, 137, 157, 6, 3, .275, 29, 6, 61, 1512, 3.715, .147, .022, .517, .139, .139, 2
2019, STL, NL, 148, 549, 478, 61, 136, 25, 4, 11, 59, 47, 83, 24, 4, 13, .285, .361, .423, .784, 202, 200, 6, 5, .321, 40, 2, 70, 2012, 3.665, .151, .020, .566, .138, .138, 0
2020, STL, NL, 36, 138, 116, 22, 32, 4, 1, 0, 9, 16, 19, 2, 1, 4, .276, .380, .328, .707, 38, 23, 1, 1, .327, 5, 0, 10, 563, 4.080, .138, .000, .842, .052, .052, 2
8 Seasons, 834, 2971, 2629, 347, 686, 124, 24, 52, 274, 229, 451, 85, 24, 71, .261, .334, .386, .720, 2971, 1014, 1084, 19, 23, .295, 200, 39, 427, 11102, 3.737, .152, .018, .508, .125, .125, 6
