2017, STL, NL, 32, 92, 85, 10, 20, 3, 0, 3, 10, 5, 24, 2, 1, 1, .235, .283, .376, .659, 
2018, STL, NL, 138, 427, 379, 61, 100, 20, 2, 12, 37, 31, 125, 15, 3, 11, .264, .334, .422, .756, 
2019, STL, NL, 128, 406, 347, 54, 71, 14, 3, 12, 39, 46, 117, 11, 3, 10, .205, .314, .366, .680, 
2020, STL, NL, 24, 56, 46, 9, 9, 4, 1, 2, 3, 7, 16, 2, 0, 3, .196, .339, .457, .796, 
4 Seasons, 322, 981, 857, 134, 200, 41, 6, 29, 89, 89, 282, 30, 7, 25, .233, .321, .397, .718, 
2017, STL, NL, 92, 32, 32, 0, 1, .288, 6, 1, 14, 366, 3.978, .261, .033, .208, .141, .141, 0, 
2018, STL, NL, 427, 160, 144, 2, 4, .358, 34, 1, 46, 1772, 4.150, .293, .028, .248, .158, .158, 0, 
2019, STL, NL, 406, 127, 145, 1, 2, .268, 29, 3, 43, 1735, 4.273, .288, .030, .393, .161, .161, 1, 
2020, STL, NL, 56, 21, 19, 0, 0, .250, 7, 2, 4, 251, 4.482, .286, .036, .438, .261, .261, 0, 
981, 340, 340, 3, 7, .309, 76, 7, 107, 4124, 4.204, .287, .030, .316, .163, .163, 1, 
