2017, STL, NL, 108, 443, 417, 55, 119, 26, 1, 25, 65, 21, 124, 1, 0, 4, .285, .325, .532, .857, 
2018, STL, NL, 115, 490, 436, 68, 105, 25, 1, 19, 68, 36, 123, 1, 1, 12, .241, .313, .433, .746, 
2019, STL, NL, 159, 664, 583, 97, 136, 31, 1, 30, 78, 62, 149, 9, 5, 13, .233, .318, .444, .762, 
2020, STL, NL, 16, 68, 61, 8, 19, 4, 0, 2, 12, 6, 17, 1, 0, 0, .311, .368, .475, .843, 
4 Seasons, 398, 1665, 1497, 228, 379, 86, 3, 76, 223, 125, 413, 12, 6, 29, .253, .320, .467, .787, 
2017, STL, NL, 443, 222, 200, 0, 1, .349, 52, 8, 77, 1757, 3.966, .280, .056, .169, .247, .247, 0, 
2018, STL, NL, 490, 189, 203, 0, 5, .288, 45, 6, 74, 1913, 3.904, .251, .039, .293, .193, .193, 1, 
2019, STL, NL, 664, 259, 255, 0, 6, .259, 62, 15, 106, 2579, 3.884, .224, .045, .416, .211, .211, 0, 
2020, STL, NL, 68, 29, 27, 0, 1, .395, 6, 2, 10, 250, 3.676, .250, .029, .353, .164, .164, 0, 
1665, 699, 685, 0, 13, .297, 165, 31, 267, 6499, 3.903, .248, .046, .303, .214, .214, 1, 
