Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, MIA, NL, 34, 122, 113, 16, 25, 4, 0, 4, 14, 7, 22, 1, 0, 2, .221, .279, .363, .642, 122, 41, 68, 0, 0, .241, 8, 1, 18, 485, 3.975, .180, .033, .318, .142, .142, 0
2019, MIA, NL, 64, 189, 178, 17, 40, 14, 0, 6, 21, 9, 47, 0, 2, 0, .225, .261, .404, .665, 189, 72, 60, 1, 1, .270, 20, 5, 24, 707, 3.741, .249, .032, .191, .180, .180, 0
2020, STL, NL, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 1, 0, 0, 0, 0, .000, 0, 0, 0, 2, 2.000, .000, .000, .---, .000, .000, 0
3 Seasons, 99, 312, 292, 33, 65, 18, 0, 10, 35, 16, 69, 1, 2, 2, .223, .267, .387, .654, 312, 113, 128, 1, 1, .257, 28, 6, 42, 1194, 3.827, .221, .032, .232, .164, .164, 0
