2012, TEX, AL, 9, 17, 17, 2, 3, 2, 0, 1, 2, 0, 4, 0, 0, 0, .176, .176, .471, .647, 
2013, TEX, AL, 85, 324, 286, 30, 67, 11, 0, 6, 26, 26, 63, 2, 4, 5, .234, .308, .336, .644, 
2016, TEX, AL, 90, 307, 272, 35, 65, 6, 3, 5, 20, 30, 61, 2, 1, 3, .239, .321, .338, .660, 
2017, TEX, AL, 22, 70, 58, 8, 10, 2, 0, 0, 5, 9, 14, 1, 1, 1, .172, .294, .207, .501, 
2018, TEX, AL, 146, 594, 524, 82, 133, 35, 6, 20, 77, 54, 88, 10, 0, 12, .254, .335, .458, .793, 
2019, OAK, AL, 139, 518, 459, 65, 100, 24, 2, 20, 67, 48, 75, 9, 1, 8, .218, .301, .410, .711, 
2020, SD, NL, 35, 127, 109, 19, 26, 1, 0, 6, 17, 12, 17, 3, 1, 3, .239, .325, .413, .738, 
7 Seasons, 526, 1957, 1725, 241, 404, 81, 11, 58, 214, 179, 322, 27, 8, 32, .234, .316, .395, .711, 
2012, TEX, AL, 17, 8, 10, 0, 0, .167, 3, 1, 1, 51, 3.000, .235, .059, .---, .294, .294, 0, 
2013, TEX, AL, 324, 96, 114, 6, 1, .280, 17, 1, 37, 1358, 4.191, .194, .019, .413, .101, .101, 1, 
2016, TEX, AL, 307, 92, 99, 2, 0, .291, 14, 7, 36, 1307, 4.257, .199, .016, .492, .099, .099, 0, 
2017, TEX, AL, 70, 12, 23, 2, 0, .227, 2, 0, 7, 279, 3.986, .200, .000, .643, .034, .034, 0, 
2018, TEX, AL, 594, 240, 249, 0, 4, .269, 61, 9, 84, 2340, 3.939, .148, .034, .614, .204, .204, 0, 
2019, OAK, AL, 518, 188, 229, 0, 3, .218, 46, 12, 82, 2061, 3.979, .145, .039, .640, .192, .192, 0, 
2020, SD, NL, 127, 45, 49, 1, 2, .227, 7, 0, 23, 539, 4.244, .134, .047, .706, .174, .174, 0, 
1957, 681, 773, 11, 10, .255, 150, 30, 270, 7935, 4.055, .165, .030, .556, .161, .161, 1, 
