Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, SD, NL, 1, 4, 3, 2, 1, 0, 0, 1, 1, 0, 2, 0, 0, 1, .333, .500, 1.333, 1.833, 4, 4, 2, 0, 0, .---, 1, 0, 0, 18, 4.500, .500, .250, .---, 1.000, 1.000, 0
1 Season, 1, 4, 3, 2, 1, 0, 0, 1, 1, 0, 2, 0, 0, 1, .333, .500, 1.333, 1.833, 4, 4, 2, 0, 0, .---, 1, 0, 0, 18, 4.500, .500, .250, .---, 1.000, 1.000, 0
