2017, ARI, NL, 12, 13, 13, 4, 4, 1, 0, 0, 4, 0, 3, 0, 0, 0, .308, .308, .385, .692, 
2018, ARI, NL, 14, 20, 19, 2, 4, 0, 0, 1, 4, 1, 4, 1, 0, 0, .211, .250, .368, .618, 
2019, ARI, NL, 92, 211, 201, 25, 54, 9, 1, 6, 24, 9, 24, 1, 0, 0, .269, .299, .413, .712, 
2020, 2 Teams, 14, 34, 32, 5, 8, 1, 1, 0, 2, 1, 7, 0, 0, 0, .250, .265, .344, .608, 
2020, ARI, NL, 8, 21, 20, 2, 3, 0, 0, 0, 0, 1, 5, 0, 0, 0, .150, .190, .150, .340, 
2020, MIN, AL, 6, 13, 12, 3, 5, 1, 1, 0, 2, 0, 2, 0, 0, 0, .417, .385, .667, 1.051, 
4 Seasons, 132, 278, 265, 36, 70, 11, 2, 7, 34, 11, 38, 2, 0, 0, .264, .291, .400, .691, 
2017, ARI, NL, 13, 5, 5, 0, 0, .400, 1, 1, 3, 35, 2.692, .231, .000, .---, .077, .077, 0, 
2018, ARI, NL, 20, 7, 8, 0, 0, .214, 1, 1, 5, 58, 2.900, .200, .050, .250, .158, .158, 0, 
2019, ARI, NL, 211, 83, 78, 0, 1, .279, 16, 6, 33, 774, 3.668, .114, .028, .375, .144, .144, 1, 
2020, 2 Teams, 34, 11, 18, 0, 1, .308, 160, 
2020, ARI, NL, 21, 3, 14, 0, 0, .200, 0, 1, 4, 98, 4.667, .238, .000, .200, .000, .000, 0, 
2020, MIN, AL, 13, 8, 4, 0, 1, .455, 2, 0, 3, 62, 4.769, .154, .000, .---, .250, .250, 0, 
278, 106, 109, 0, 2, .284, 20, 9, 48, 1027, 3.694, .137, .025, .289, .136, .136, 1, 
