Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, CIN, NL, 95, 260, 228, 33, 54, 13, 1, 8, 23, 29, 56, 9, 3, 2, .237, .327, .408, .735, 260, 93, 108, 0, 1, .279, 22, 5, 34, 1069, 4.112, .215, .031, .518, .171, .171, 0
2020, 2 Teams, 15, 42, 38, 4, 3, 2, 0, 1, 1, 3, 16, 1, 0, 1, .079, .167, .211, .377, 8, 27, 0, 0, .095, 174
2020, ARI, NL, 1, 4, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, .250, .250, .500, .750, 4, 2, 3, 0, 0, .250, 1, 0, 2, 12, 3.000, .000, .000, .---, .250, .250, 0
2020, CIN, NL, 14, 38, 34, 3, 2, 1, 0, 1, 1, 3, 16, 1, 0, 1, .059, .158, .176, .334, 38, 6, 24, 0, 0, .059, 2, 0, 5, 162, 4.263, .421, .026, .188, .118, .118, 0
2 Seasons, 110, 302, 266, 37, 57, 15, 1, 9, 24, 32, 72, 10, 3, 3, .214, .305, .380, .684, 302, 101, 135, 0, 1, .258, 25, 5, 41, 1243, 4.116, .238, .030, .444, .165, .165, 0
