Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2014, ARI, NL, 88, 348, 329, 40, 94, 12, 9, 8, 36, 16, 60, 6, 3, 1, .286, .320, .450, .770, 148, 138, 1, 1, .328, 29, 9, 53, 1227, 3.526, .172, .023, .267, .164, .164, 0
2015, ARI, NL, 149, 517, 462, 61, 144, 26, 10, 17, 78, 44, 107, 9, 4, 4, .312, .371, .522, .893, 241, 186, 0, 7, .368, 53, 7, 63, 1923, 3.720, .207, .033, .411, .210, .210, 0
2016, ARI, NL, 48, 183, 171, 23, 43, 9, 5, 4, 15, 8, 42, 2, 0, 3, .251, .295, .433, .728, 74, 85, 0, 1, .310, 18, 3, 29, 664, 3.628, .230, .022, .190, .181, .181, 0
2017, ARI, NL, 140, 577, 525, 82, 154, 31, 3, 14, 57, 43, 94, 8, 4, 6, .293, .352, .444, .796, 233, 188, 0, 3, .333, 48, 7, 69, 2144, 3.716, .163, .024, .457, .150, .150, 1
2018, ARI, NL, 146, 614, 560, 75, 164, 25, 5, 30, 87, 48, 124, 4, 0, 4, .293, .352, .516, .868, 289, 182, 0, 2, .328, 60, 14, 85, 2272, 3.700, .202, .049, .387, .223, .223, 1
2019, ARI, NL, 99, 423, 382, 48, 105, 29, 3, 12, 57, 35, 87, 0, 0, 5, .275, .343, .461, .804, 176, 151, 0, 1, .327, 44, 9, 61, 1562, 3.693, .206, .028, .402, .186, .186, 1
2020, ARI, NL, 42, 170, 156, 13, 45, 6, 1, 3, 26, 12, 31, 1, 0, 0, .288, .335, .397, .733, 62, 67, 0, 2, .339, 10, 4, 32, 646, 3.800, .182, .018, .387, .109, .109, 1
7 Seasons, 712, 2832, 2585, 342, 749, 138, 36, 88, 356, 206, 545, 30, 11, 23, .290, .345, .473, .819, 2832, 1223, 997, 1, 17, .336, 262, 53, 392, 10438, 3.686, .192, .031, .378, .183, .183, 4
