2018, ATL, NL, 111, 487, 433, 78, 127, 26, 4, 26, 64, 45, 123, 16, 5, 6, .293, .366, .552, .917, 
2019, ATL, NL, 156, 715, 626, 127, 175, 22, 2, 41, 101, 76, 188, 37, 9, 9, .280, .365, .518, .883, 
2020, ATL, NL, 18, 78, 66, 12, 17, 5, 0, 4, 9, 11, 25, 1, 1, 1, .258, .372, .515, .887, 
3 Seasons, 285, 1280, 1125, 217, 319, 53, 6, 71, 174, 132, 336, 54, 15, 16, .284, .366, .531, .896, 
2018, ATL, NL, 487, 239, 129, 0, 3, .352, 56, 4, 36, 1985, 4.076, .253, .053, .366, .259, .259, 0, 
2019, ATL, NL, 715, 324, 196, 0, 1, .337, 65, 8, 64, 3048, 4.263, .263, .057, .404, .238, .238, 2, 
2020, ATL, NL, 78, 34, 25, 0, 0, .351, 9, 1, 8, 329, 4.218, .321, .051, .440, .258, .258, 0, 
1280, 597, 350, 0, 4, .343, 130, 13, 108, 5362, 4.189, .263, .055, .393, .247, .247, 2, 
