Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, ATL, NL, 38, 145, 129, 20, 39, 7, 1, 3, 17, 13, 34, 3, 0, 0, .302, .361, .442, .803, 145, 57, 62, 1, 2, .383, 11, 2, 16, 599, 4.131, .234, .021, .382, .140, .140, 0
2017, ATL, NL, 144, 551, 488, 59, 113, 23, 2, 6, 51, 59, 120, 3, 3, 0, .232, .312, .324, .636, 551, 158, 213, 0, 4, .292, 31, 7, 81, 2188, 3.971, .218, .011, .492, .092, .092, 1
2018, ATL, NL, 136, 533, 478, 51, 114, 25, 4, 14, 59, 44, 122, 10, 4, 2, .238, .304, .395, .699, 533, 189, 185, 6, 3, .290, 43, 5, 68, 2145, 4.024, .229, .026, .361, .157, .157, 1
2019, ATL, NL, 127, 545, 483, 77, 121, 26, 3, 17, 65, 51, 124, 10, 5, 5, .251, .325, .422, .748, 545, 204, 230, 1, 5, .300, 46, 7, 71, 2223, 4.079, .228, .031, .411, .172, .172, 1
2020, ATL, NL, 45, 199, 178, 43, 54, 12, 0, 7, 26, 18, 50, 5, 0, 3, .303, .377, .489, .866, 199, 87, 58, 0, 0, .388, 19, 0, 29, 780, 3.920, .251, .035, .360, .185, .185, 1
5 Seasons, 489, 1966, 1752, 250, 441, 93, 10, 47, 217, 182, 450, 31, 12, 10, .252, .323, .397, .720, 1966, 695, 743, 8, 14, .310, 150, 21, 264, 7902, 4.019, .229, .024, .404, .145, .145, 4
