2012, SF, NL, 6, 23, 22, 0, 3, 0, 0, 0, 1, 0, 7, 0, 0, 0, .136, .136, .136, .273, 23, 3, 17, 1, 0, .200, 0, 0, 8, 79, 3.435, .304, .000, .---, .000, .000, 0, 
2013, COL, NL, 47, 104, 99, 12, 29, 5, 0, 2, 12, 4, 23, 5, 1, 0, .293, .317, .404, .721, 104, 40, 47, 0, 1, .360, 7, 5, 23, 356, 3.423, .221, .019, .174, .111, .111, 0, 
2014, COL, NL, 95, 233, 210, 17, 41, 7, 2, 3, 24, 12, 62, 2, 2, 5, .195, .253, .290, .544, 233, 61, 100, 4, 2, .259, 12, 6, 32, 844, 3.622, .266, .013, .194, .095, .095, 1, 
2016, LAD, NL, 34, 68, 67, 6, 20, 3, 0, 1, 7, 1, 13, 1, 0, 0, .299, .309, .388, .697, 68, 26, 22, 0, 0, .358, 4, 2, 13, 223, 3.279, .191, .015, .077, .090, .090, 1, 
2017, LAD, NL, 15, 15, 13, 0, 2, 1, 0, 0, 1, 2, 4, 0, 0, 0, .154, .267, .231, .497, 15, 3, 7, 0, 0, .222, 1, 2, 3, 72, 4.800, .267, .000, .500, .077, .077, 0, 
2018, ATL, NL, 113, 322, 296, 47, 80, 18, 2, 12, 45, 21, 85, 4, 2, 4, .270, .326, .466, .792, 322, 138, 111, 0, 1, .340, 32, 5, 35, 1172, 3.640, .264, .037, .247, .196, .196, 2, 
2019, ATL, NL, 108, 144, 135, 14, 35, 5, 2, 5, 20, 6, 44, 0, 1, 1, .259, .294, .437, .731, 144, 59, 83, 1, 1, .345, 12, 5, 30, 557, 3.868, .306, .035, .136, .178, .178, 0, 
2020, ATL, NL, 9, 7, 7, 2, 1, 1, 0, 0, 1, 0, 4, 0, 0, 0, .143, .143, .286, .429, 7, 2, 1, 0, 0, .333, 1, 0, 1, 30, 4.286, .571, .000, .---, .143, .143, 0, 
8 Seasons, 427, 916, 849, 98, 211, 40, 6, 23, 111, 46, 242, 12, 6, 10, .249, .293, .391, .684, 916, 332, 388, 6, 5, .319, 69, 25, 145, 3333, 3.639, .264, .025, .190, .143, .143, 4, 
