Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, ATL, NL, 4, 10, 10, 0, 4, 1, 0, 0, 1, 0, 4, 0, 0, 0, .400, .400, .500, .900, 10, 5, 4, 0, 0, .667, 1, 0, 1, 36, 3.600, .400, .000, .---, .100, .100, 0
1 Season, 4, 10, 10, 0, 4, 1, 0, 0, 1, 0, 4, 0, 0, 0, .400, .400, .500, .900, 10, 5, 4, 0, 0, .667, 1, 0, 1, 36, 3.600, .400, .000, .---, .100, .100, 0
