2020, ATL, NL, 4, 10, 10, 0, 4, 1, 0, 0, 1, 0, 4, 0, 0, 0, .400, .400, .500, .900, 
1 Season, 4, 10, 10, 0, 4, 1, 0, 0, 1, 0, 4, 0, 0, 0, .400, .400, .500, .900, 
2020, ATL, NL, 10, 5, 4, 0, 0, .667, 1, 0, 1, 36, 3.600, .400, .000, .---, .100, .100, 0, 
10, 5, 4, 0, 0, .667, 1, 0, 1, 36, 3.600, .400, .000, .---, .100, .100, 0, 
