Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, ATL, NL, 80, 297, 274, 41, 62, 11, 1, 18, 49, 16, 108, 0, 2, 5, .226, .279, .471, .750, 129, 128, 0, 2, .293, 30, 4, 44, 1119, 3.768, .364, .061, .148, .245, .245, 0
2020, ATL, NL, 40, 159, 145, 20, 34, 5, 1, 7, 23, 12, 36, 0, 0, 1, .234, .296, .428, .723, 62, 69, 0, 1, .262, 13, 4, 24, 601, 3.780, .226, .044, .333, .193, .193, 0
2 Seasons, 120, 456, 419, 61, 96, 16, 2, 25, 72, 28, 144, 0, 2, 6, .229, .285, .456, .741, 456, 191, 197, 0, 3, .281, 43, 8, 68, 1720, 3.772, .316, .055, .194, .227, .227, 0
