2015, LAD, NL, 19, 40, 36, 6, 9, 0, 0, 3, 4, 3, 13, 2, 1, 1, .250, .325, .500, .825, 40, 18, 14, 0, 0, .300, 3, 0, 2, 148, 3.700, .325, .075, .231, .250, .250, 0, 
2016, CIN, NL, 82, 282, 257, 36, 68, 12, 2, 9, 40, 19, 59, 2, 4, 6, .265, .330, .432, .762, 282, 111, 106, 0, 0, .312, 23, 5, 34, 1041, 3.691, .209, .032, .322, .167, .167, 2, 
2017, CIN, NL, 141, 531, 473, 63, 110, 25, 2, 30, 67, 39, 125, 5, 3, 14, .233, .307, .484, .791, 531, 229, 219, 0, 5, .248, 57, 7, 65, 1886, 3.552, .235, .056, .312, .252, .252, 0, 
2018, CIN, NL, 107, 430, 380, 55, 97, 19, 0, 17, 49, 39, 99, 4, 2, 9, .255, .337, .439, .777, 430, 167, 173, 0, 2, .301, 36, 5, 57, 1576, 3.665, .230, .040, .394, .184, .184, 0, 
2019, CIN, NL, 30, 95, 81, 11, 10, 2, 0, 2, 7, 14, 27, 0, 1, 0, .123, .253, .222, .475, 95, 18, 44, 0, 0, .154, 4, 3, 8, 377, 3.968, .284, .021, .519, .099, .099, 0, 
2020, ATL, NL, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 1, 0, 0, 0, 0, .000, 0, 0, 0, 3, 3.000, .000, .000, .---, .000, .000, 0, 
6 Seasons, 380, 1379, 1228, 171, 294, 58, 4, 61, 167, 114, 323, 13, 11, 30, .239, .318, .442, .760, 1379, 543, 556, 0, 7, .274, 123, 20, 166, 5031, 3.648, .234, .044, .353, .203, .203, 2, 
