Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2013, NYM, NL, 31, 112, 99, 4, 20, 3, 0, 1, 5, 12, 21, 0, 0, 0, .202, .286, .263, .548, 92, 365, 327, 50, 86, 16, 0, 16, 67, 30, 80, 0, 1, 2, .263, .323, .459, .782
2014, NYM, NL, 108, 421, 385, 48, 93, 22, 3, 13, 41, 32, 64, 1, 0, 2, .242, .302, .416, .718, 31, 128, 116, 15, 36, 5, 0, 7, 26, 9, 34, 1, 0, 2, .310, .367, .534, .902
2015, NYM, NL, 67, 268, 239, 31, 64, 14, 1, 12, 41, 23, 49, 0, 0, 4, .268, .340, .485, .825, 1799, 217, 450, 86, 5, 70, 256, 150, 365, 2, 1, 14, .250, .310, .420, .731
2016, NYM, NL, 75, 276, 251, 27, 62, 7, 0, 4, 15, 19, 50, 0, 0, 3, .247, .307, .323, .629, 112, 26, 44, 0, 1, .244, 4, 3, 10, 453, 4.045, .188, .009, .571, .061, .061, 1
2017, NYM, NL, 112, 376, 348, 39, 85, 19, 1, 16, 57, 23, 59, 0, 0, 2, .244, .293, .443, .735, 421, 160, 186, 1, 1, .259, 38, 15, 61, 1550, 3.682, .152, .031, .500, .174, .174, 0
2018, NYM, NL, 4, 16, 15, 1, 3, 0, 0, 1, 3, 1, 5, 0, 0, 0, .200, .250, .400, .650, 268, 116, 114, 0, 2, .289, 27, 7, 43, 988, 3.687, .183, .045, .469, .218, .218, 0
2019, 3 Teams, 103, 391, 351, 52, 88, 16, 0, 16, 69, 32, 85, 0, 1, 2, .251, .312, .433, .745, 276, 81, 112, 2, 1, .293, 11, 7, 45, 1058, 3.833, .181, .014, .380, .076, .076, 0
2019, LAD, NL, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 376, 154, 157, 0, 3, .250, 36, 12, 49, 1364, 3.628, .157, .043, .390, .198, .198, 0
2019, NYM, NL, 10, 25, 23, 2, 2, 0, 0, 0, 2, 2, 5, 0, 0, 0, .087, .160, .087, .247, 16, 6, 8, 0, 0, .222, 1, 0, 2, 57, 3.563, .313, .063, .200, .200, .200, 0
