2019, SEA, AL, 41, 128, 111, 11, 30, 7, 0, 1, 12, 15, 29, 6, 3, 1, .270, .359, .360, .720, 
2020, SEA, AL, 26, 86, 81, 10, 19, 5, 0, 1, 6, 3, 17, 5, 0, 2, .235, .279, .333, .612, 
2 Seasons, 67, 214, 192, 21, 49, 12, 0, 2, 18, 18, 46, 11, 3, 3, .255, .327, .349, .676, 
2019, SEA, AL, 128, 40, 47, 0, 1, .354, 8, 1, 16, 515, 4.023, .227, .008, .517, .090, .090, 0, 
2020, SEA, AL, 86, 27, 31, 0, 0, .286, 6, 0, 8, 330, 3.837, .198, .012, .176, .099, .099, 0, 
214, 67, 78, 0, 1, .324, 14, 1, 24, 845, 3.949, .215, .009, .391, .094, .094, 0, 
