2019, SEA, AL, 12, 41, 40, 3, 6, 2, 0, 0, 1, 0, 14, 0, 0, 1, .150, .171, .200, .371, 
2020, SEA, AL, 6, 26, 23, 3, 4, 1, 1, 0, 0, 2, 8, 2, 1, 1, .174, .269, .304, .574, 
2 Seasons, 18, 67, 63, 6, 10, 3, 1, 0, 1, 2, 22, 2, 1, 2, .159, .209, .238, .447, 
2019, SEA, AL, 41, 8, 28, 0, 0, .231, 2, 0, 7, 164, 4.000, .341, .000, .---, .050, .050, 0, 
2020, SEA, AL, 26, 7, 17, 0, 0, .267, 2, 0, 3, 102, 3.923, .308, .000, .250, .130, .130, 0, 
67, 15, 45, 0, 0, .244, 4, 0, 10, 266, 3.970, .328, .000, .091, .079, .079, 0, 
