2020, SEA, AL, 14, 51, 48, 5, 11, 2, 0, 4, 10, 3, 12, 0, 1, 0, .229, .275, .521, .795, 
1 Season, 14, 51, 48, 5, 11, 2, 0, 4, 10, 3, 12, 0, 1, 0, .229, .275, .521, .795, 
2020, SEA, AL, 51, 25, 26, 0, 0, .219, 6, 1, 6, 189, 3.706, .235, .078, .250, .292, .292, 0, 
51, 25, 26, 0, 0, .219, 6, 1, 6, 189, 3.706, .235, .078, .250, .292, .292, 0, 
