Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, NYM, NL, 5, 10, 9, 0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, .111, .200, .111, .311, 10, 1, 11, 0, 0, .167, 0, 2, 2, 41, 4.100, .300, .000, .333, .000, .000, 0
1 Season, 5, 10, 9, 0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, .111, .200, .111, .311, 10, 1, 11, 0, 0, .167, 0, 2, 2, 41, 4.100, .300, .000, .333, .000, .000, 0
