2016, NYM, NL, 32, 80, 73, 12, 20, 1, 0, 1, 6, 6, 20, 0, 0, 1, .274, .338, .329, .666, 
2017, NYM, NL, 69, 215, 177, 26, 46, 11, 1, 5, 21, 33, 60, 2, 0, 2, .260, .379, .418, .797, 
2018, NYM, NL, 140, 535, 433, 77, 114, 28, 8, 17, 47, 80, 140, 9, 6, 22, .263, .404, .483, .886, 
2019, NYM, NL, 69, 254, 199, 34, 44, 11, 1, 8, 29, 46, 71, 3, 0, 5, .221, .375, .407, .782, 
2020, NYM, NL, 35, 145, 116, 22, 29, 6, 2, 5, 10, 24, 29, 1, 0, 5, .250, .400, .466, .866, 
5 Seasons, 345, 1229, 998, 171, 253, 57, 12, 36, 113, 189, 320, 15, 6, 35, .254, .389, .443, .832, 
2016, NYM, NL, 80, 24, 28, 0, 0, .365, 2, 0, 11, 349, 4.363, .250, .013, .300, .055, .055, 0, 
2017, NYM, NL, 215, 74, 86, 1, 2, .360, 17, 3, 26, 946, 4.400, .279, .023, .550, .158, .158, 0, 
2018, NYM, NL, 535, 209, 135, 0, 0, .351, 53, 8, 41, 2262, 4.228, .262, .032, .571, .219, .219, 1, 
2019, NYM, NL, 254, 81, 57, 1, 3, .293, 20, 1, 18, 1086, 4.276, .280, .031, .648, .186, .186, 1, 
2020, NYM, NL, 145, 54, 47, 0, 0, .293, 13, 1, 14, 640, 4.414, .200, .034, .828, .216, .216, 0, 
1229, 442, 353, 2, 5, .335, 105, 13, 110, 5283, 4.299, .260, .029, .591, .189, .189, 2, 
