2017, NYM, NL, 49, 183, 167, 17, 33, 6, 0, 9, 26, 14, 49, 0, 0, 1, .198, .262, .395, .658, 
2018, NYM, NL, 56, 149, 143, 14, 32, 11, 1, 5, 11, 4, 47, 0, 0, 2, .224, .255, .420, .675, 
2019, NYM, NL, 89, 197, 177, 35, 50, 10, 0, 11, 25, 19, 44, 1, 2, 1, .282, .355, .525, .881, 
2020, NYM, NL, 20, 77, 65, 11, 21, 10, 0, 6, 21, 8, 16, 0, 0, 2, .323, .403, .754, 1.156, 
4 Seasons, 214, 606, 552, 77, 136, 37, 1, 31, 83, 45, 156, 1, 2, 6, .246, .309, .486, .794, 
2017, NYM, NL, 183, 66, 73, 0, 1, .218, 15, 5, 23, 742, 4.055, .268, .049, .286, .198, .198, 0, 
2018, NYM, NL, 149, 60, 61, 0, 0, .297, 17, 2, 11, 574, 3.852, .315, .034, .085, .196, .196, 0, 
2019, NYM, NL, 197, 93, 79, 0, 0, .320, 21, 5, 24, 767, 3.893, .223, .056, .432, .243, .243, 1, 
2020, NYM, NL, 77, 49, 36, 0, 2, .333, 16, 1, 17, 307, 3.987, .208, .078, .500, .431, .431, 0, 
606, 268, 249, 0, 3, .285, 69, 13, 75, 2390, 3.944, .257, .051, .288, .239, .239, 1, 
