2017, NYM, NL, 46, 170, 165, 16, 41, 4, 4, 4, 10, 3, 49, 7, 3, 2, .248, .271, .394, .665, 170, 65, 61, 0, 0, .330, 12, 3, 17, 642, 3.776, .288, .024, .061, .145, .145, 0, 
2018, NYM, NL, 154, 592, 554, 76, 142, 26, 8, 9, 51, 29, 119, 24, 11, 3, .256, .295, .381, .676, 592, 211, 225, 3, 3, .310, 43, 9, 73, 2130, 3.598, .201, .015, .244, .125, .125, 0, 
2019, NYM, NL, 157, 655, 616, 75, 177, 30, 7, 15, 72, 31, 124, 19, 10, 3, .287, .323, .432, .755, 655, 266, 248, 2, 3, .338, 52, 13, 106, 2408, 3.676, .189, .023, .250, .144, .144, 1, 
2020, NYM, NL, 32, 112, 109, 17, 25, 2, 1, 3, 13, 3, 26, 0, 1, 0, .229, .250, .349, .599, 112, 38, 64, 0, 0, .275, 6, 3, 20, 382, 3.411, .232, .027, .115, .119, .119, 1, 
4 Seasons, 389, 1529, 1444, 184, 385, 62, 20, 31, 146, 66, 318, 50, 25, 8, .267, .301, .402, .703, 1529, 580, 598, 5, 6, .322, 113, 28, 216, 5562, 3.638, .208, .020, .208, .135, .135, 2, 
