Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, CHC, NL, 47, 117, 112, 14, 31, 9, 1, 3, 14, 5, 20, 0, 0, 0, .277, .308, .455, .763, 117, 51, 48, 0, 0, .315, 13, 5, 19, 394, 3.368, .171, .026, .250, .179, .179, 0
2017, CHC, NL, 132, 323, 299, 39, 89, 18, 1, 8, 46, 19, 53, 1, 0, 0, .298, .338, .445, .782, 323, 133, 130, 3, 2, .338, 27, 8, 56, 1113, 3.446, .164, .025, .358, .147, .147, 0
2018, CHC, NL, 152, 479, 444, 62, 127, 24, 1, 5, 41, 24, 83, 1, 3, 3, .286, .323, .378, .701, 479, 168, 168, 2, 6, .337, 30, 12, 74, 1608, 3.357, .173, .010, .289, .092, .092, 2
2019, CHC, NL, 130, 363, 339, 41, 80, 11, 1, 12, 32, 16, 62, 2, 1, 1, .236, .271, .381, .652, 363, 129, 168, 5, 2, .255, 24, 8, 49, 1317, 3.628, .171, .033, .258, .145, .145, 0
2020, CHC, NL, 28, 34, 30, 4, 5, 1, 0, 0, 1, 3, 9, 0, 0, 1, .167, .265, .200, .465, 34, 6, 15, 0, 0, .238, 1, 0, 6, 132, 3.882, .265, .000, .333, .033, .033, 0
5 Seasons, 489, 1316, 1224, 160, 332, 63, 4, 28, 134, 67, 227, 4, 4, 5, .271, .309, .398, .707, 1316, 487, 529, 10, 10, .311, 95, 33, 204, 4564, 3.468, .172, .021, .295, .127, .127, 2
