2014, WSH, NL, 21, 26, 23, 2, 3, 0, 0, 2, 2, 3, 7, 0, 0, 0, .130, .231, .391, .622, 26, 9, 13, 0, 0, .071, 2, 1, 2, 109, 4.192, .269, .077, .429, .261, .261, 0, 
2015, TB, AL, 110, 426, 373, 59, 84, 15, 1, 16, 40, 46, 144, 12, 6, 5, .225, .318, .399, .717, 426, 149, 152, 1, 1, .318, 32, 7, 56, 1717, 4.031, .338, .038, .319, .174, .174, 0, 
2016, TB, AL, 120, 468, 430, 58, 106, 17, 1, 17, 49, 31, 159, 7, 6, 5, .247, .303, .409, .713, 468, 176, 190, 0, 2, .348, 35, 5, 50, 1836, 3.923, .340, .036, .195, .163, .163, 0, 
2017, TB, AL, 148, 617, 523, 78, 125, 21, 2, 30, 78, 84, 179, 16, 4, 7, .239, .351, .459, .810, 617, 240, 220, 2, 1, .302, 53, 9, 76, 2490, 4.036, .290, .049, .469, .220, .220, 1, 
2018, ARI, NL, 72, 272, 241, 21, 53, 15, 3, 5, 29, 28, 75, 6, 1, 3, .220, .309, .369, .678, 272, 89, 121, 0, 0, .298, 23, 4, 34, 1123, 4.129, .276, .018, .373, .149, .149, 0, 
2020, CHC, NL, 11, 31, 27, 3, 4, 2, 0, 1, 5, 4, 15, 1, 0, 0, .148, .258, .333, .591, 31, 9, 19, 0, 0, .273, 3, 0, 2, 141, 4.548, .484, .032, .267, .185, .185, 0, 
6 Seasons, 482, 1840, 1617, 221, 375, 70, 7, 71, 203, 196, 579, 42, 17, 20, .232, .322, .416, .737, 1840, 672, 715, 3, 4, .313, 148, 26, 220, 7416, 4.030, .315, .039, .339, .184, .184, 1, 
