Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, STL, NL, 12, 18, 16, 4, 7, 1, 0, 0, 1, 2, 1, 0, 0, 0, .438, .500, .500, 1.000, 18, 8, 4, 0, 0, .467, 1, 0, 1, 73, 4.056, .056, .000, 2.000, .063, .063, 0
2017, STL, NL, 106, 307, 272, 47, 84, 13, 1, 14, 46, 32, 60, 4, 0, 0, .309, .379, .518, .897, 307, 141, 111, 1, 2, .350, 28, 9, 52, 1242, 4.046, .195, .046, .533, .210, .210, 0
2018, STL, NL, 152, 590, 534, 64, 163, 30, 0, 17, 83, 49, 104, 0, 3, 2, .305, .364, .457, .821, 590, 244, 233, 2, 3, .351, 47, 15, 96, 2358, 3.997, .176, .029, .471, .152, .152, 1
2019, STL, NL, 128, 373, 334, 45, 90, 13, 2, 10, 42, 35, 82, 3, 0, 2, .269, .340, .410, .751, 373, 137, 130, 0, 2, .328, 25, 14, 59, 1567, 4.201, .220, .027, .427, .141, .141, 0
2020, 2 Teams, 30, 91, 81, 10, 16, 4, 0, 2, 10, 10, 23, 0, 0, 0, .198, .286, .321, .607, 26, 38, 0, 0, .250, 366
2020, CHC, NL, 6, 15, 14, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, .000, .067, .000, .067, 15, 0, 9, 0, 0, .000, 0, 1, 3, 72, 4.800, .200, .000, .333, .000, .000, 0
2020, TB, AL, 24, 76, 67, 10, 16, 4, 0, 2, 10, 9, 20, 0, 0, 0, .239, .329, .388, .717, 76, 26, 29, 0, 0, .311, 6, 5, 13, 294, 3.868, .263, .026, .450, .149, .149, 0
5 Seasons, 428, 1379, 1237, 170, 360, 61, 3, 43, 182, 128, 270, 7, 3, 4, .291, .358, .449, .807, 1379, 556, 516, 3, 7, .340, 107, 44, 224, 5606, 4.065, .196, .031, .474, .158, .158, 1
