Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, CHC, NL, 76, 283, 252, 33, 71, 14, 1, 12, 35, 26, 67, 2, 2, 4, .282, .357, .488, .845, 283, 123, 113, 0, 1, .339, 27, 7, 28, 1129, 3.989, .237, .042, .388, .206, .206, 0
2017, CHC, NL, 117, 428, 377, 50, 104, 21, 0, 21, 74, 45, 98, 5, 4, 3, .276, .356, .499, .855, 428, 188, 151, 1, 2, .319, 42, 13, 58, 1606, 3.752, .229, .049, .459, .223, .223, 0
2018, CHC, NL, 138, 544, 474, 50, 118, 27, 5, 10, 54, 53, 121, 4, 1, 13, .249, .339, .390, .730, 544, 185, 221, 2, 2, .313, 42, 14, 70, 2120, 3.897, .222, .018, .438, .141, .141, 0
2019, CHC, NL, 105, 409, 360, 57, 98, 18, 2, 24, 64, 38, 102, 1, 2, 9, .272, .355, .533, .888, 409, 192, 141, 0, 2, .314, 44, 4, 43, 1567, 3.831, .249, .059, .373, .261, .261, 1
2020, CHC, NL, 44, 170, 145, 30, 37, 9, 0, 5, 20, 15, 45, 1, 2, 9, .255, .359, .421, .780, 170, 61, 58, 0, 1, .333, 14, 5, 22, 656, 3.859, .265, .029, .333, .166, .166, 0
5 Seasons, 479, 1830, 1605, 220, 428, 89, 8, 72, 247, 177, 431, 13, 11, 37, .267, .351, .467, .818, 1830, 749, 682, 3, 8, .321, 169, 43, 220, 7062, 3.859, .236, .039, .411, .200, .200, 1
