Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2013, CWS, AL, 65, 213, 204, 14, 42, 7, 0, 4, 22, 5, 41, 2, 0, 0, .206, .223, .299, .522, 61, 96, 2, 2, .236, 11, 6, 36, 723, 3.394, .192, .019, .122, .093, .093, 1
2014, CWS, AL, 11, 38, 37, 4, 8, 2, 0, 3, 7, 0, 11, 0, 0, 0, .216, .211, .514, .724, 19, 19, 0, 1, .208, 5, 0, 5, 123, 3.237, .289, .079, .---, .297, .297, 0
2015, OAK, AL, 73, 243, 225, 27, 56, 16, 1, 9, 34, 14, 51, 0, 0, 3, .249, .300, .449, .749, 101, 83, 0, 1, .283, 26, 5, 27, 870, 3.580, .210, .037, .275, .200, .200, 0
2016, OAK, AL, 25, 86, 78, 11, 20, 6, 0, 1, 10, 5, 13, 0, 0, 2, .256, .314, .372, .686, 29, 38, 0, 1, .292, 7, 4, 16, 311, 3.616, .151, .012, .385, .115, .115, 0
2017, OAK, AL, 57, 161, 149, 14, 30, 11, 0, 3, 10, 9, 26, 0, 1, 2, .201, .255, .336, .590, 50, 63, 0, 1, .223, 14, 4, 22, 559, 3.472, .161, .019, .346, .134, .134, 0
2018, OAK, AL, 39, 102, 93, 13, 19, 7, 0, 2, 15, 6, 27, 0, 0, 1, .204, .255, .344, .599, 32, 53, 0, 2, .258, 9, 3, 14, 388, 3.804, .265, .020, .222, .140, .140, 0
2019, OAK, AL, 106, 342, 314, 44, 75, 18, 0, 12, 62, 15, 63, 0, 1, 6, .239, .282, .411, .693, 129, 125, 2, 5, .258, 30, 11, 46, 1275, 3.728, .184, .035, .238, .172, .172, 0
2020, CHC, NL, 11, 18, 16, 4, 1, 0, 0, 1, 2, 1, 3, 0, 0, 1, .063, .167, .250, .417, 4, 11, 0, 0, .000, 1, 0, 1, 70, 3.889, .167, .056, .333, .188, .188, 0
8 Seasons, 387, 1203, 1116, 131, 251, 67, 1, 35, 162, 55, 235, 2, 2, 15, .225, .268, .381, .649, 1203, 425, 488, 4, 13, .251, 103, 33, 167, 4319, 3.590, .195, .029, .234, .156, .156, 1
