Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2017, ARI, NL, 12, 13, 13, 4, 4, 1, 0, 0, 4, 0, 3, 0, 0, 0, .308, .308, .385, .692, 2, 3, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, .333, .333, .333, .667
2018, ARI, NL, 14, 20, 19, 2, 4, 0, 0, 1, 4, 1, 4, 1, 0, 0, .211, .250, .368, .618, 10, 24, 22, 3, 5, 1, 1, 0, 2, 1, 2, 0, 0, 0, .227, .250, .364, .614
2019, ARI, NL, 92, 211, 201, 25, 54, 9, 1, 6, 24, 9, 24, 1, 0, 0, .269, .299, .413, .712, 278, 36, 71, 11, 2, 7, 34, 12, 39, 2, 0, 0, .255, .284, .385, .669
2020, 3 Teams, 20, 48, 45, 5, 9, 1, 1, 0, 2, 2, 8, 0, 0, 0, .200, .229, .267, .496, 13, 5, 5, 0, 0, .400, 1, 1, 3, 35, 2.692, .231, .000, .---, .077, .077, 0
2020, ARI, NL, 8, 21, 20, 2, 3, 0, 0, 0, 0, 1, 5, 0, 0, 0, .150, .190, .150, .340, 20, 7, 8, 0, 0, .214, 1, 1, 5, 58, 2.900, .200, .050, .250, .158, .158, 0
