Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, TEX, AL, 8, 23, 20, 3, 1, 1, 0, 0, 2, 2, 7, 0, 1, 0, .050, .130, .100, .230, 23, 2, 8, 0, 1, .071, 1, 0, 1, 95, 4.130, .304, .000, .286, .050, .050, 0
1 Season, 8, 23, 20, 3, 1, 1, 0, 0, 2, 2, 7, 0, 1, 0, .050, .130, .100, .230, 23, 2, 8, 0, 1, .071, 1, 0, 1, 95, 4.130, .304, .000, .286, .050, .050, 0
