Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2008, PIT, NL, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .---, .---, .---, .000, 0, 0, 0, 0, .---, 0, 0, 0, 0, -.--, .---, .---, .---, 0
2009, PIT, NL, 71, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, .000, .000, .000, .000, 0, 0, 0, 0, .---, 0, 0, 0, 5, 5.000, 1.000, .000, .---, .000, .000, 0
2010, ATL, NL, 27, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, .000, .000, .000, .000, 0, 0, 0, 0, .---, 0, 0, 0, 5, 5.000, 1.000, .000, .---, .000, .000, 0
2012, TOR, AL, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, .000, .000, .000, .000, 0, 1, 1, 0, .---, 0, 0, 1, 13, 4.333, .667, .000, .---, .000, .000, 0
2013, OAK, AL, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, .000, .000, .000, .000, 0, 0, 0, 0, .---, 0, 0, 0, 3, 3.000, 1.000, .000, .---, .000, .000, 0
2014, OAK, AL, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, .000, .000, .000, .000, 0, 3, 0, 0, .---, 0, 0, 0, 14, 4.667, 1.000, .000, .---, .000, .000, 0
2015, OAK, AL, 3, 5, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, .333, .333, .333, .667, 1, 1, 2, 0, 1.000, 0, 0, 1, 16, 3.200, .400, .000, .---, .000, .000, 0
2016, 2 Teams, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .---, .---, .---, .000, 0, 0, 0, .---, 0, 0, 0, 0, -.--, .---, .---, .---, 0
2016, TOR, AL, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .---, .---, .---, .000, 0, 0, 0, 0, .---, 0, 0, 0, 0, -.--, .---, .---, .---, 0
2016, LAD, NL, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .---, .---, .---, .000, 0, 0, 0, 0, .---, 0, 0, 0, 0, -.--, .---, .---, .---, 0
2017, LAA, AL, 4, 6, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, .000, .000, .000, .000, 0, 2, 1, 0, .---, 0, 0, 1, 21, 3.500, .833, .000, .---, .000, .000, 0
2018, 2 Teams, 30, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, .000, .000, .000, .000, 1, 0, 0, .---, 0, 0, 0, 3, 3.000, 1.000, .000, .---, .000, .000, 0
2018, TEX, AL, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, .000, .000, .000, .000, 0, 1, 0, 0, .---, 0, 0, 0, 3, 3.000, 1.000, .000, .---, .000, .000, 0
2018, CHC, NL, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .---, .---, .---, .000, 0, 0, 0, 0, .---, 0, 0, 0, 0, -.--, .---, .---, .---, 0
2019, TEX, AL, 4, 2, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, .500, .500, .500, 1.000, 1, 1, 0, 0, 1.000, 0, 0, 0, 6, 3.000, .500, .000, .---, .000, .000, 0
2020, TEX, AL, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 0, 0, 0, 0, .---, 0, 0, 0, 0, -.--, .---, .---, .---, 0
12 Seasons, 189, 23, 19, 0, 2, 0, 0, 0, 0, 0, 17, 0, 0, 0, .105, .105, .105, .211, 23, 2, 9, 4, 0, 1.000, 0, 0, 3, 86, 3.739, .739, .000, .---, .000, .000, 0
