2019, TEX, AL, 33, 135, 116, 19, 34, 6, 1, 5, 17, 15, 29, 2, 0, 4, .293, .393, .491, .884, 
2020, TEX, AL, 34, 139, 125, 14, 33, 7, 0, 2, 14, 13, 24, 3, 1, 1, .264, .338, .368, .706, 
2 Seasons, 67, 274, 241, 33, 67, 13, 1, 7, 31, 28, 53, 5, 1, 5, .278, .365, .427, .792, 
2019, TEX, AL, 135, 57, 44, 0, 0, .354, 12, 2, 13, 550, 4.074, .215, .037, .517, .198, .198, 1, 
2020, TEX, AL, 139, 46, 40, 0, 0, .313, 9, 4, 23, 543, 3.906, .173, .014, .542, .104, .104, 0, 
274, 103, 84, 0, 0, .331, 21, 6, 36, 1093, 3.989, .193, .026, .528, .149, .149, 1, 
