Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, TEX, AL, 36, 123, 108, 16, 22, 3, 1, 6, 14, 15, 57, 3, 0, 0, .204, .301, .417, .717, 45, 48, 0, 0, .356, 10, 0, 9, 504, 4.098, .463, .049, .263, .213, .213, 0
2016, TEX, AL, 17, 30, 25, 2, 1, 0, 0, 1, 1, 5, 19, 1, 0, 0, .040, .200, .160, .360, 4, 15, 0, 0, .000, 1, 0, 1, 145, 4.833, .633, .033, .263, .120, .120, 0
2017, TEX, AL, 145, 532, 449, 85, 94, 18, 3, 41, 80, 75, 196, 7, 2, 8, .209, .333, .537, .869, 241, 196, 0, 0, .250, 62, 3, 46, 2242, 4.214, .368, .077, .383, .327, .327, 1
2018, TEX, AL, 148, 577, 500, 82, 103, 24, 1, 40, 92, 74, 207, 3, 4, 3, .206, .312, .498, .810, 249, 225, 0, 0, .249, 65, 3, 58, 2348, 4.069, .359, .069, .357, .292, .292, 0
2019, TEX, AL, 70, 297, 241, 54, 61, 15, 1, 22, 49, 52, 114, 4, 2, 2, .253, .389, .598, .986, 144, 120, 1, 1, .368, 38, 0, 21, 1308, 4.404, .384, .074, .456, .344, .344, 1
2020, TEX, AL, 42, 167, 139, 18, 26, 6, 0, 8, 21, 26, 58, 2, 0, 2, .187, .323, .403, .726, 56, 51, 0, 0, .247, 14, 0, 11, 724, 4.335, .347, .048, .448, .216, .216, 0
6 Seasons, 457, 1724, 1460, 257, 306, 65, 6, 118, 257, 247, 651, 20, 8, 15, .210, .330, .505, .834, 1724, 737, 655, 1, 1, .272, 189, 6, 146, 7264, 4.213, .378, .068, .379, .295, .295, 2
