Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, TEX, AL, 111, 396, 356, 43, 93, 18, 2, 4, 34, 28, 62, 7, 5, 6, .261, .325, .357, .682, 127, 162, 5, 1, .306, 24, 14, 63, 1499, 3.785, .157, .010, .452, .096, .096, 0
2019, TEX, AL, 65, 222, 202, 23, 48, 12, 1, 1, 21, 14, 49, 3, 0, 4, .238, .299, .322, .620, 65, 119, 1, 1, .307, 14, 9, 28, 848, 3.820, .221, .005, .286, .084, .084, 2
2020, TEX, AL, 42, 163, 151, 21, 48, 4, 2, 2, 7, 9, 22, 8, 4, 2, .318, .362, .411, .773, 62, 45, 0, 1, .359, 8, 3, 25, 563, 3.454, .135, .012, .409, .093, .093, 0
3 Seasons, 217, 777, 705, 87, 188, 34, 5, 7, 62, 51, 132, 18, 9, 12, .267, .326, .359, .684, 777, 253, 324, 6, 3, .318, 46, 26, 115, 2895, 3.726, .170, .009, .386, .092, .092, 2
