Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, TOR, AL, 100, 430, 354, 66, 83, 17, 2, 16, 48, 71, 123, 14, 0, 2, .234, .364, .429, .793, 152, 125, 0, 2, .309, 35, 0, 38, 1870, 4.349, .286, .037, .577, .195, .195, 0
2020, TOR, AL, 44, 198, 166, 31, 42, 12, 0, 6, 21, 28, 43, 5, 0, 3, .253, .371, .434, .804, 72, 49, 0, 0, .308, 18, 2, 16, 816, 4.121, .217, .030, .651, .181, .181, 0
2 Seasons, 144, 628, 520, 97, 125, 29, 2, 22, 69, 99, 166, 19, 0, 5, .240, .366, .431, .797, 628, 224, 174, 0, 2, .308, 53, 2, 54, 2686, 4.277, .264, .035, .596, .190, .190, 0
