2018, TOR, AL, 65, 263, 249, 30, 70, 8, 0, 11, 35, 9, 59, 1, 2, 2, .281, .309, .446, .755, 
2019, TOR, AL, 84, 343, 314, 52, 87, 19, 2, 20, 50, 20, 86, 6, 4, 5, .277, .327, .541, .869, 
2020, TOR, AL, 24, 95, 88, 5, 23, 5, 0, 2, 11, 5, 19, 0, 1, 0, .261, .295, .386, .681, 
3 Seasons, 173, 701, 651, 87, 180, 32, 2, 33, 96, 34, 164, 7, 7, 7, .276, .316, .484, .800, 
2018, TOR, AL, 263, 111, 90, 1, 2, .326, 19, 2, 34, 986, 3.749, .224, .042, .153, .165, .165, 0, 
2019, TOR, AL, 343, 170, 121, 1, 3, .318, 41, 4, 47, 1283, 3.741, .251, .058, .233, .264, .264, 0, 
2020, TOR, AL, 95, 34, 38, 0, 2, .304, 7, 1, 13, 351, 3.695, .200, .021, .263, .125, .125, 1, 
701, 315, 249, 2, 7, .319, 67, 7, 94, 2620, 3.738, .234, .047, .207, .207, .207, 1, 
