Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, HOU, AL, 41, 112, 100, 15, 23, 7, 0, 4, 11, 11, 28, 0, 2, 0, .230, .304, .420, .724, 42, 46, 0, 1, .275, 11, 5, 12, 469, 4.188, .250, .036, .393, .190, .190, 0
2017, 2 Teams, 27, 95, 88, 16, 23, 6, 0, 8, 20, 6, 36, 0, 1, 0, .261, .305, .602, .908, 41, 0, 1, .333, 14, 0, 14, 429, 4.516, .379, .084, .167, .341, .341, 0
2017, HOU, AL, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .---, .---, .---, .000, 0, 0, 0, 0, .---, 0, 0, 0, 0, -.--, .---, .---, .---, 0
2017, TOR, AL, 26, 95, 88, 16, 23, 6, 0, 8, 20, 6, 36, 0, 1, 0, .261, .305, .602, .908, 53, 41, 0, 1, .333, 14, 0, 14, 429, 4.516, .379, .084, .167, .341, .341, 0
2018, TOR, AL, 134, 523, 476, 67, 114, 29, 7, 22, 57, 41, 163, 5, 5, 3, .239, .302, .468, .771, 223, 197, 0, 3, .313, 58, 14, 65, 2109, 4.033, .312, .042, .252, .229, .229, 0
2019, TOR, AL, 125, 464, 417, 58, 96, 19, 2, 26, 65, 45, 153, 6, 3, 1, .230, .306, .472, .778, 197, 176, 0, 1, .293, 47, 8, 64, 1923, 4.144, .330, .056, .294, .242, .242, 1
2020, TOR, AL, 39, 159, 146, 27, 45, 6, 0, 14, 27, 12, 45, 5, 1, 0, .308, .358, .637, .996, 93, 61, 0, 1, .352, 20, 3, 18, 635, 3.994, .283, .088, .267, .329, .329, 1
5 Seasons, 366, 1353, 1227, 183, 301, 67, 9, 74, 180, 115, 425, 16, 12, 4, .245, .310, .496, .806, 1353, 608, 521, 0, 7, .309, 150, 30, 173, 5565, 4.113, .314, .055, .271, .250, .250, 2
