2017, TOR, AL, 4, 8, 8, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, .125, .125, .250, .375, 8, 2, 1, 0, 0, .200, 1, 0, 1, 34, 4.250, .375, .000, .---, .125, .125, 0, 
2018, TOR, AL, 13, 21, 19, 3, 2, 0, 0, 0, 1, 2, 9, 1, 0, 0, .105, .190, .105, .296, 21, 2, 7, 0, 0, .200, 0, 0, 1, 85, 4.048, .429, .000, .222, .000, .000, 0, 
2019, TOR, AL, 16, 30, 28, 3, 5, 0, 0, 1, 1, 1, 11, 2, 0, 1, .179, .233, .286, .519, 30, 8, 13, 0, 0, .250, 1, 0, 2, 124, 4.133, .367, .033, .091, .107, .107, 1, 
2020, 2 Teams, 18, 29, 28, 5, 6, 0, 1, 2, 7, 1, 8, 3, 0, 0, .214, .241, .500, .741, 14, 14, 0, 0, .222, 108, 
2020, PIT, NL, 5, 13, 12, 2, 3, 0, 1, 1, 4, 1, 1, 0, 0, 0, .250, .308, .667, .974, 13, 8, 5, 0, 0, .200, 2, 0, 1, 43, 3.308, .077, .077, 1.000, .417, .417, 0, 
2020, TOR, AL, 13, 16, 16, 3, 3, 0, 0, 1, 3, 0, 7, 3, 0, 0, .188, .188, .375, .562, 16, 6, 9, 0, 0, .250, 1, 0, 2, 65, 4.063, .438, .063, .---, .188, .188, 0, 
4 Seasons, 51, 88, 83, 11, 14, 1, 1, 3, 9, 4, 31, 6, 0, 1, .169, .216, .313, .529, 88, 26, 35, 0, 0, .224, 5, 0, 7, 351, 3.989, .352, .034, .129, .145, .145, 1, 
