Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, TOR, AL, 23, 73, 70, 10, 22, 9, 0, 4, 14, 2, 21, 0, 0, 0, .314, .329, .614, .943, 73, 43, 14, 0, 1, .391, 13, 0, 8, 268, 3.671, .288, .055, .095, .300, .300, 0
2019, TOR, AL, 111, 409, 370, 49, 84, 19, 0, 21, 54, 29, 116, 1, 1, 7, .227, .293, .449, .742, 409, 166, 170, 0, 3, .267, 40, 9, 46, 1603, 3.919, .284, .051, .250, .222, .222, 0
2020, TOR, AL, 35, 127, 113, 20, 32, 5, 0, 8, 23, 11, 20, 0, 1, 1, .283, .346, .540, .886, 127, 61, 40, 0, 2, .276, 13, 1, 15, 441, 3.472, .157, .063, .550, .257, .257, 0
3 Seasons, 169, 609, 553, 79, 138, 33, 0, 33, 91, 42, 157, 1, 2, 8, .250, .309, .488, .797, 609, 270, 224, 0, 6, .285, 66, 10, 69, 2312, 3.796, .258, .054, .268, .239, .239, 0
