Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2014, BAL, AL, 82, 275, 246, 22, 51, 9, 0, 9, 28, 17, 69, 0, 1, 3, .207, .264, .354, .618, 87, 98, 6, 3, .246, 18, 6, 31, 1095, 3.982, .251, .033, .246, .146, .146, 0
2015, BAL, AL, 100, 355, 320, 38, 75, 16, 1, 11, 49, 27, 72, 0, 0, 3, .234, .299, .394, .693, 126, 126, 3, 1, .269, 28, 7, 45, 1364, 3.842, .203, .031, .375, .159, .159, 0
2016, BAL, AL, 49, 141, 132, 7, 23, 3, 0, 0, 0, 7, 28, 0, 0, 0, .174, .216, .197, .413, 26, 67, 2, 0, .221, 3, 6, 18, 575, 4.078, .199, .000, .250, .023, .023, 1
2017, BAL, AL, 89, 266, 254, 31, 65, 14, 1, 8, 28, 10, 72, 0, 0, 1, .256, .287, .413, .700, 105, 102, 1, 0, .328, 23, 7, 32, 1029, 3.868, .271, .030, .139, .157, .157, 0
2018, BAL, AL, 82, 280, 265, 28, 58, 14, 2, 3, 17, 10, 68, 2, 1, 3, .219, .254, .321, .575, 85, 117, 1, 1, .282, 19, 3, 34, 1088, 3.886, .243, .011, .147, .102, .102, 0
2019, ARI, NL, 20, 41, 38, 5, 8, 2, 0, 0, 3, 1, 10, 0, 0, 1, .211, .250, .263, .513, 10, 15, 1, 0, .286, 2, 0, 4, 152, 3.707, .244, .000, .100, .053, .053, 0
2020, TOR, AL, 3, 9, 8, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 0, .125, .222, .500, .722, 4, 8, 0, 0, .000, 1, 0, 3, 37, 4.111, .111, .111, 1.000, .375, .375, 0
7 Seasons, 425, 1367, 1263, 133, 281, 58, 4, 32, 127, 73, 320, 2, 2, 11, .222, .270, .351, .621, 1367, 443, 533, 14, 5, .272, 94, 29, 167, 5340, 3.906, .234, .023, .228, .128, .128, 1
