Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, TOR, AL, 14, 33, 31, 5, 9, 3, 0, 2, 4, 2, 9, 1, 0, 0, .290, .333, .581, .914, 33, 18, 8, 0, 0, .350, 5, 0, 3, 123, 3.727, .273, .061, .222, .290, .290, 0
2019, TOR, AL, 30, 105, 97, 14, 29, 7, 0, 5, 11, 7, 18, 0, 0, 0, .299, .346, .526, .872, 105, 51, 26, 0, 0, .324, 12, 1, 11, 368, 3.505, .171, .048, .389, .227, .227, 0
2020, TOR, AL, 19, 45, 41, 2, 3, 0, 0, 1, 1, 0, 11, 0, 0, 0, .073, .073, .146, .220, 45, 6, 23, 4, 0, .069, 1, 1, 9, 157, 3.489, .244, .022, .---, .073, .073, 0
3 Seasons, 63, 183, 169, 21, 41, 10, 0, 8, 16, 9, 38, 1, 0, 0, .243, .281, .444, .725, 183, 75, 57, 4, 0, .268, 18, 2, 23, 648, 3.541, .208, .044, .237, .201, .201, 0
