Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, 2 Teams, 38, 132, 119, 14, 30, 7, 0, 6, 13, 11, 33, 1, 0, 1, .252, .318, .462, .780, 48, 0, 1, .296, 13, 0, 14, 522, 3.955, .250, .045, .333, .210, .210, 0
2018, NYY, AL, 2, 4, 4, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, .250, .250, .250, .500, 1, 4, 0, 0, .333, 0, 0, 2, 14, 3.500, .250, .000, .---, .000, .000, 0
2018, TOR, AL, 36, 128, 115, 14, 29, 7, 0, 6, 13, 11, 32, 1, 0, 1, .252, .320, .470, .790, 54, 44, 0, 1, .295, 13, 0, 12, 508, 3.969, .250, .047, .344, .217, .217, 0
2019, TOR, AL, 84, 276, 251, 37, 54, 14, 1, 12, 28, 19, 73, 0, 2, 2, .215, .274, .422, .696, 106, 75, 2, 2, .250, 27, 0, 30, 1038, 3.761, .264, .043, .260, .207, .207, 1
2020, TOR, AL, 2, 3, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, .667, .667, .667, 1.333, 2, 2, 0, 0, .667, 0, 0, 2, 10, 3.333, .000, .000, .---, .000, .000, 0
3 Seasons, 124, 411, 373, 52, 86, 21, 1, 18, 41, 30, 106, 1, 2, 3, .231, .291, .437, .728, 411, 163, 125, 2, 3, .270, 40, 0, 46, 1570, 3.820, .258, .044, .283, .206, .206, 1
