Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, KC, AL, 19, 50, 46, 6, 10, 2, 1, 1, 8, 4, 9, 0, 0, 0, .217, .280, .370, .650, 50, 17, 14, 0, 0, .250, 4, 0, 5, 177, 3.540, .180, .020, .444, .152, .152, 0
2016, KC, AL, 128, 510, 475, 49, 130, 28, 1, 12, 46, 32, 96, 2, 0, 0, .274, .318, .413, .731, 510, 196, 178, 1, 2, .320, 41, 14, 75, 2005, 3.931, .188, .024, .333, .139, .139, 1
2017, KC, AL, 58, 153, 143, 10, 33, 7, 0, 2, 18, 9, 39, 0, 0, 0, .231, .275, .322, .596, 153, 46, 56, 0, 1, .301, 9, 2, 16, 572, 3.739, .255, .013, .231, .091, .091, 0
2018, KC, AL, 30, 117, 103, 11, 20, 2, 0, 3, 7, 11, 23, 0, 1, 2, .194, .282, .301, .583, 117, 31, 63, 0, 1, .218, 5, 5, 13, 475, 4.060, .197, .026, .478, .107, .107, 0
2019, KC, AL, 87, 330, 309, 24, 76, 14, 0, 9, 40, 19, 67, 1, 0, 2, .246, .294, .379, .673, 330, 117, 144, 0, 0, .288, 23, 14, 49, 1287, 3.900, .203, .027, .284, .133, .133, 0
2020, CWS, AL, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 1, 0, 0, 0, 0, .000, 0, 0, 0, 3, 3.000, .000, .000, .---, .000, .000, 0
6 Seasons, 323, 1161, 1077, 100, 269, 53, 2, 27, 119, 75, 234, 3, 1, 4, .250, .300, .378, .678, 1161, 407, 455, 1, 4, .295, 82, 35, 158, 4519, 3.892, .202, .023, .321, .128, .128, 1
