Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, CWS, AL, 15, 55, 53, 4, 19, 2, 0, 0, 7, 2, 5, 1, 0, 0, .358, .382, .396, .778, 55, 21, 21, 0, 0, .396, 2, 3, 14, 199, 3.618, .091, .000, .400, .038, .038, 0
1 Season, 14, 52, 50, 4, 19, 2, 0, 0, 6, 2, 5, 1, 0, 0, .380, .404, .420, .824, 52, 21, 19, 0, 0, .422, 2, 3, 13, 187, 3.596, .096, .000, .400, .040, .040, 0
