Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2014, DET, AL, 9, 12, 12, 2, 3, 1, 0, 0, 0, 0, 2, 1, 0, 0, .250, .250, .333, .583, 4, 4, 0, 0, .300, 1, 0, 3, 36, 3.000, .167, .000, .---, .083, .083, 0
2015, DET, AL, 114, 425, 401, 32, 106, 18, 5, 7, 41, 16, 90, 0, 1, 3, .264, .297, .387, .683, 155, 188, 4, 1, .325, 30, 17, 60, 1501, 3.532, .212, .016, .178, .122, .122, 2
2016, DET, AL, 105, 373, 344, 31, 76, 9, 1, 12, 48, 23, 109, 0, 1, 2, .221, .272, .358, .629, 123, 180, 1, 3, .283, 22, 12, 47, 1454, 3.898, .292, .032, .211, .137, .137, 0
2017, DET, AL, 106, 391, 352, 39, 89, 14, 2, 13, 49, 26, 89, 1, 0, 9, .253, .318, .415, .733, 146, 156, 1, 3, .300, 29, 8, 57, 1466, 3.749, .228, .033, .292, .162, .162, 0
2018, DET, AL, 118, 457, 427, 31, 94, 16, 0, 8, 39, 26, 116, 0, 3, 2, .220, .267, .314, .581, 134, 194, 0, 2, .282, 24, 9, 62, 1832, 4.009, .254, .018, .224, .094, .094, 0
2019, CWS, AL, 118, 476, 439, 62, 120, 26, 1, 18, 60, 30, 137, 4, 1, 6, .273, .328, .460, .789, 202, 180, 1, 0, .359, 45, 10, 59, 1966, 4.130, .288, .038, .219, .187, .187, 0
2020, CWS, AL, 21, 82, 72, 14, 23, 2, 0, 5, 12, 5, 18, 0, 0, 3, .319, .378, .556, .934, 40, 26, 0, 2, .353, 7, 2, 11, 329, 4.012, .220, .061, .278, .236, .236, 0
7 Seasons, 590, 2213, 2044, 211, 511, 86, 9, 63, 249, 126, 560, 6, 6, 25, .250, .300, .393, .693, 2213, 804, 927, 7, 11, .313, 158, 57, 298, 8570, 3.873, .253, .028, .225, .143, .143, 2
