Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, BOS, AL, 8, 20, 19, 3, 4, 1, 0, 0, 1, 1, 12, 0, 0, 0, .211, .250, .263, .513, 20, 5, 15, 0, 0, .571, 1, 0, 0, 87, 4.350, .600, .000, .083, .053, .053, 0
2017, CWS, AL, 54, 231, 199, 31, 46, 8, 2, 8, 22, 29, 74, 3, 2, 3, .231, .338, .412, .750, 231, 82, 76, 0, 0, .325, 18, 0, 17, 971, 4.203, .320, .035, .392, .181, .181, 1
2018, CWS, AL, 149, 650, 578, 73, 136, 32, 6, 17, 61, 67, 217, 12, 6, 1, .235, .315, .400, .714, 650, 231, 211, 2, 2, .344, 55, 4, 61, 2679, 4.122, .334, .026, .309, .164, .164, 0
2019, CWS, AL, 132, 559, 511, 83, 161, 34, 5, 25, 79, 40, 154, 10, 3, 4, .315, .367, .548, .915, 559, 280, 197, 1, 3, .406, 64, 1, 64, 2219, 3.970, .275, .045, .260, .233, .233, 0
2020, CWS, AL, 36, 163, 141, 19, 35, 7, 0, 5, 20, 19, 48, 0, 0, 1, .248, .337, .404, .742, 163, 57, 57, 0, 2, .333, 12, 0, 16, 684, 4.196, .294, .031, .396, .156, .156, 0
5 Seasons, 379, 1623, 1448, 209, 382, 82, 13, 55, 183, 156, 505, 25, 11, 9, .264, .338, .452, .790, 1623, 655, 556, 3, 7, .365, 150, 5, 158, 6640, 4.091, .311, .034, .309, .189, .189, 1
