Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, CWS, AL, 27, 102, 86, 10, 16, 3, 1, 3, 12, 14, 39, 0, 0, 1, .186, .307, .349, .656, 102, 30, 33, 0, 0, .295, 7, 1, 6, 453, 4.441, .382, .029, .359, .163, .163, 0
2020, CWS, AL, 9, 18, 16, 1, 1, 1, 0, 0, 0, 2, 5, 0, 0, 0, .063, .167, .125, .292, 18, 2, 11, 0, 0, .091, 1, 0, 1, 79, 4.389, .278, .000, .400, .063, .063, 0
2 Seasons, 36, 120, 102, 11, 17, 4, 1, 3, 12, 16, 44, 0, 0, 1, .167, .286, .314, .599, 120, 32, 44, 0, 0, .255, 8, 1, 7, 532, 4.433, .367, .025, .364, .147, .147, 0
