Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2013, WSH, NL, 98, 394, 351, 40, 93, 23, 1, 7, 35, 31, 69, 1, 1, 5, .265, .329, .396, .725, 139, 130, 2, 5, .307, 31, 7, 48, 1599, 4.058, .175, .018, .449, .131, .131, 0
2014, WSH, NL, 153, 683, 613, 111, 176, 39, 6, 21, 83, 58, 104, 17, 3, 5, .287, .351, .473, .824, 290, 237, 2, 5, .314, 66, 11, 99, 2710, 3.968, .152, .031, .558, .186, .186, 2
2015, WSH, NL, 80, 355, 311, 43, 82, 16, 0, 5, 25, 36, 70, 1, 2, 4, .264, .344, .363, .707, 113, 113, 0, 4, .321, 21, 8, 44, 1556, 4.383, .197, .014, .514, .100, .100, 0
2016, WSH, NL, 156, 647, 567, 91, 153, 38, 2, 20, 85, 65, 117, 12, 6, 7, .270, .348, .450, .797, 255, 218, 0, 8, .304, 60, 5, 67, 2604, 4.025, .181, .031, .556, .180, .180, 0
2017, WSH, NL, 147, 605, 508, 81, 153, 41, 1, 25, 100, 84, 82, 7, 2, 7, .301, .403, .533, .937, 271, 201, 0, 6, .314, 67, 7, 78, 2645, 4.372, .136, .041, 1.024, .232, .232, 0
2018, WSH, NL, 136, 597, 529, 88, 163, 44, 2, 24, 92, 55, 82, 2, 1, 5, .308, .374, .535, .909, 283, 230, 0, 8, .323, 70, 5, 103, 2365, 3.961, .137, .040, .671, .227, .227, 0
2019, WSH, NL, 146, 646, 545, 117, 174, 44, 3, 34, 126, 80, 86, 5, 1, 12, .319, .412, .598, 1.010, 326, 221, 0, 9, .323, 81, 13, 102, 2613, 4.045, .133, .053, .930, .279, .279, 1
2020, LAA, AL, 40, 176, 141, 23, 42, 7, 1, 8, 25, 31, 24, 0, 0, 4, .298, .438, .532, .969, 75, 66, 0, 0, .312, 16, 6, 29, 682, 3.875, .136, .045, 1.292, .234, .234, 0
8 Seasons, 955, 4100, 3562, 594, 1035, 252, 16, 144, 571, 440, 634, 45, 16, 49, .291, .372, .492, .864, 4100, 1751, 1413, 4, 45, .315, 412, 61, 568, 16768, 4.090, .155, .035, .694, .201, .201, 3
