2017, OAK, AL, 25, 76, 71, 10, 14, 1, 2, 2, 6, 5, 33, 2, 0, 0, .197, .250, .352, .602, 
2018, OAK, AL, 32, 75, 73, 10, 17, 4, 0, 5, 16, 1, 29, 0, 0, 1, .233, .253, .493, .746, 
2019, OAK, AL, 23, 58, 57, 6, 7, 2, 0, 2, 5, 1, 23, 1, 0, 0, .123, .138, .263, .401, 
2020, 2 Teams, 16, 11, 11, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, .000, .000, .000, .000, 
2020, LAA, AL, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, .000, .000, .000, .000, 
2020, OAK, AL, 15, 10, 10, 5, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, .000, .000, .000, .000, 
4 Seasons, 96, 220, 212, 31, 38, 7, 2, 9, 27, 7, 93, 3, 0, 1, .179, .209, .358, .568, 
2017, OAK, AL, 76, 25, 36, 0, 0, .333, 5, 1, 11, 302, 3.974, .434, .026, .152, .155, .155, 1, 
2018, OAK, AL, 75, 36, 32, 0, 0, .308, 9, 3, 13, 302, 4.027, .387, .067, .034, .260, .260, 0, 
2019, OAK, AL, 58, 15, 29, 0, 0, .156, 4, 0, 4, 237, 4.086, .397, .034, .043, .140, .140, 0, 
2020, 2 Teams, 11, 0, 11, 0, 0, .000, 43, 
2020, LAA, AL, 1, 0, 2, 0, 0, .---, 0, 0, 0, 3, 3.000, 1.000, .000, .---, .000, .000, 0, 
2020, OAK, AL, 10, 0, 9, 0, 0, .000, 0, 0, 2, 40, 4.000, .700, .000, .---, .000, .000, 0, 
220, 76, 108, 0, 0, .264, 18, 4, 30, 884, 4.018, .423, .041, .075, .179, .179, 1, 
