2018, LAA, AL, 40, 147, 135, 14, 24, 3, 0, 6, 15, 9, 45, 2, 0, 3, .178, .245, .333, .578, 
2019, LAA, AL, 20, 48, 42, 4, 8, 3, 0, 1, 2, 6, 23, 0, 0, 0, .190, .292, .333, .625, 
2020, LAA, AL, 14, 37, 34, 5, 5, 0, 1, 0, 1, 3, 12, 0, 0, 0, .147, .216, .206, .422, 
3 Seasons, 74, 232, 211, 23, 37, 6, 1, 7, 18, 18, 80, 2, 0, 3, .175, .250, .313, .563, 
2018, LAA, AL, 147, 45, 66, 0, 0, .214, 9, 0, 12, 578, 3.932, .306, .041, .200, .156, .156, 1, 
2019, LAA, AL, 48, 14, 25, 0, 0, .389, 4, 1, 2, 207, 4.313, .479, .021, .261, .143, .143, 0, 
2020, LAA, AL, 37, 7, 9, 0, 0, .227, 1, 0, 1, 149, 4.027, .324, .000, .250, .059, .059, 0, 
232, 66, 100, 0, 0, .242, 14, 1, 15, 934, 4.026, .345, .030, .225, .137, .137, 1, 
