Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, LAA, AL, 104, 367, 326, 59, 93, 21, 2, 22, 61, 37, 102, 10, 4, 2, .285, .361, .564, .925, 367, 184, 128, 0, 1, .350, 45, 2, 52, 1455, 3.965, .278, .060, .363, .279, .279, 0
2019, LAA, AL, 106, 425, 384, 51, 110, 20, 5, 18, 62, 33, 110, 12, 3, 2, .286, .343, .505, .848, 425, 194, 192, 0, 4, .354, 43, 6, 67, 1683, 3.960, .259, .042, .300, .219, .219, 0
2020, LAA, AL, 36, 149, 131, 17, 25, 6, 0, 5, 20, 18, 42, 7, 0, 0, .191, .289, .351, .640, 149, 46, 86, 0, 0, .238, 11, 3, 26, 627, 4.208, .282, .034, .429, .160, .160, 1
3 Seasons, 245, 938, 838, 127, 228, 47, 7, 45, 143, 88, 253, 29, 7, 4, .272, .342, .506, .848, 938, 424, 404, 0, 5, .336, 99, 11, 144, 3748, 3.996, .270, .048, .348, .234, .234, 1
