2016, WSH, NL, 22, 44, 42, 1, 12, 4, 1, 0, 5, 2, 14, 0, 0, 0, .286, .318, .429, .747, 
2017, WSH, NL, 74, 278, 251, 41, 63, 21, 1, 13, 30, 23, 69, 6, 0, 1, .251, .313, .498, .811, 
2018, 2 Teams, 75, 180, 159, 20, 38, 6, 0, 6, 25, 16, 57, 4, 2, 3, .239, .318, .390, .708, 
2018, WSH, NL, 48, 79, 65, 9, 13, 1, 0, 3, 12, 10, 26, 3, 1, 2, .200, .321, .354, .674, 
2018, KC, AL, 27, 101, 94, 11, 25, 5, 0, 3, 13, 6, 31, 1, 1, 1, .266, .317, .415, .732, 
2019, LAA, AL, 136, 458, 413, 65, 108, 29, 3, 17, 47, 38, 129, 7, 3, 3, .262, .326, .470, .796, 
2020, 2 Teams, 32, 115, 101, 12, 24, 8, 1, 4, 17, 12, 38, 1, 0, 1, .238, .322, .455, .777, 
2020, LAA, AL, 30, 109, 95, 12, 23, 7, 1, 4, 17, 12, 35, 1, 0, 1, .242, .330, .463, .793, 
2020, CIN, NL, 2, 6, 6, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, .167, .167, .333, .500, 
5 Seasons, 339, 1075, 966, 139, 245, 68, 6, 40, 124, 91, 307, 18, 5, 8, .254, .321, .461, .781, 
2016, WSH, NL, 44, 18, 13, 0, 0, .429, 5, 1, 4, 175, 3.977, .318, .000, .143, .143, .143, 0, 
2017, WSH, NL, 278, 125, 86, 0, 3, .291, 35, 3, 25, 1143, 4.112, .248, .047, .333, .247, .247, 0, 
2018, 2 Teams, 180, 62, 58, 1, 1, .330, 12, 0, 18, 785, 4.361, .317, .033, .281, .151, .151, 0, 
2018, WSH, NL, 79, 23, 32, 1, 1, .270, 4, 0, 11, 348, 4.405, .329, .038, .385, .154, .154, 0, 
2018, KC, AL, 101, 39, 26, 0, 0, .367, 8, 0, 7, 437, 4.327, .307, .030, .194, .149, .149, 0, 
2019, LAA, AL, 458, 194, 164, 1, 3, .337, 49, 3, 50, 1979, 4.321, .282, .037, .295, .208, .208, 0, 
2020, 2 Teams, 115, 46, 54, 0, 1, .333, 463, 
2020, LAA, AL, 109, 44, 47, 0, 1, .333, 12, 0, 7, 444, 4.073, .321, .037, .343, .221, .221, 0, 
2020, CIN, NL, 6, 2, 7, 0, 0, .333, 1, 0, 0, 19, 3.167, .500, .000, .---, .167, .167, 0, 
1075, 445, 375, 2, 8, .327, 114, 7, 104, 4545, 4.228, .286, .037, .296, .207, .207, 0, 
