2018, LAA, AL, 104, 367, 326, 59, 93, 21, 2, 22, 61, 37, 102, 10, 4, 2, .285, .361, .564, .925, 
2019, LAA, AL, 106, 425, 384, 51, 110, 20, 5, 18, 62, 33, 110, 12, 3, 2, .286, .343, .505, .848, 
2020, LAA, AL, 20, 87, 79, 10, 13, 4, 0, 4, 11, 8, 22, 2, 0, 0, .165, .241, .367, .608, 
3 Seasons, 230, 879, 789, 120, 216, 45, 7, 44, 134, 78, 234, 24, 7, 4, .274, .340, .516, .856, 
2018, LAA, AL, 367, 184, 128, 0, 1, .350, 45, 2, 52, 1455, 3.965, .278, .060, .363, .279, .279, 0, 
2019, LAA, AL, 425, 194, 192, 0, 4, .354, 43, 6, 67, 1683, 3.960, .259, .042, .300, .219, .219, 0, 
2020, LAA, AL, 87, 29, 49, 0, 0, .170, 8, 2, 16, 345, 3.966, .253, .046, .364, .203, .203, 0, 
879, 407, 369, 0, 5, .333, 96, 10, 135, 3483, 3.962, .266, .050, .333, .242, .242, 0, 
