2019, 2 Teams, 25, 56, 54, 2, 7, 1, 0, 1, 4, 1, 21, 0, 0, 0, .130, .145, .204, .349, 
2019, LAA, AL, 22, 51, 49, 2, 5, 0, 0, 1, 3, 1, 19, 0, 0, 0, .102, .120, .163, .283, 
2019, TB, AL, 3, 5, 5, 0, 2, 1, 0, 0, 1, 0, 2, 0, 0, 0, .400, .400, .600, 1.000, 
2020, LAA, AL, 9, 32, 23, 6, 4, 1, 0, 1, 2, 5, 6, 0, 0, 2, .174, .367, .348, .714, 
2 Seasons, 34, 88, 77, 8, 11, 2, 0, 2, 6, 6, 27, 0, 0, 2, .143, .224, .247, .470, 
2019, 2 Teams, 56, 11, 26, 1, 0, .188, 221, 
2019, LAA, AL, 51, 8, 23, 1, 0, .138, 1, 0, 3, 204, 4.000, .373, .020, .053, .061, .061, 0, 
2019, TB, AL, 5, 3, 3, 0, 0, .667, 1, 0, 1, 17, 3.400, .400, .000, .---, .200, .200, 0, 
2020, LAA, AL, 32, 8, 6, 2, 0, .188, 2, 0, 2, 130, 4.063, .188, .031, .833, .174, .174, 0, 
88, 19, 32, 3, 0, .188, 4, 0, 6, 351, 3.989, .307, .023, .222, .104, .104, 0, 
