Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, KC, AL, 5, 7, 6, 1, 2, 1, 0, 0, 2, 1, 3, 2, 0, 0, .333, .429, .500, .929, 7, 3, 3, 0, 0, .667, 1, 0, 1, 37, 5.286, .429, .000, .333, .167, .167, 0
1 Season, 5, 7, 6, 1, 2, 1, 0, 0, 2, 1, 3, 2, 0, 0, .333, .429, .500, .929, 7, 3, 3, 0, 0, .667, 1, 0, 1, 37, 5.286, .429, .000, .333, .167, .167, 0
