Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, KC, AL, 9, 27, 22, 3, 5, 1, 0, 0, 4, 4, 7, 0, 0, 0, .227, .333, .273, .606, 27, 6, 7, 0, 1, .313, 1, 1, 4, 119, 4.407, .259, .000, .571, .045, .045, 0
2020, KC, AL, 6, 9, 8, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, .000, .000, .000, .000, 9, 0, 4, 1, 0, .000, 0, 0, 0, 33, 3.667, .556, .000, .---, .000, .000, 0
2 Seasons, 15, 36, 30, 3, 5, 1, 0, 0, 4, 4, 12, 0, 0, 0, .167, .257, .200, .457, 36, 6, 11, 1, 1, .263, 1, 1, 4, 152, 4.222, .333, .000, .333, .033, .033, 0
