Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, KC, AL, 44, 170, 149, 23, 39, 10, 2, 12, 30, 20, 45, 0, 0, 1, .262, .353, .597, .950, 170, 89, 44, 0, 0, .293, 24, 0, 11, 699, 4.112, .265, .071, .444, .336, .336, 0
2019, KC, AL, 105, 370, 328, 32, 64, 13, 1, 14, 38, 39, 99, 0, 1, 1, .195, .281, .369, .650, 370, 121, 162, 0, 2, .230, 28, 7, 42, 1509, 4.078, .268, .038, .394, .174, .174, 1
2020, KC, AL, 35, 116, 99, 7, 20, 5, 0, 2, 17, 16, 33, 0, 0, 0, .202, .310, .313, .624, 116, 31, 48, 0, 1, .277, 7, 4, 16, 497, 4.284, .284, .017, .485, .111, .111, 0
3 Seasons, 183, 654, 575, 62, 123, 28, 3, 28, 85, 74, 177, 0, 1, 2, .214, .304, .419, .723, 654, 241, 253, 0, 3, .255, 59, 11, 69, 2694, 4.119, .271, .043, .418, .205, .205, 1
